product_design_evidence_id,product_task_assessment_id,aida_stage,evidence_role,product_configuration_documented,product_design_evidence_type,product_design_evidence_url,source_publication_date,source_access_date,evidence_summary,supported_product_autonomy_rating,documented_human_gate,evidence_strength,source_conflict_flag,supports_final_rating,reviewer_id,review_date
pde_pta_volvo_vnl_autonomous_trk01_decide_01,pta_volvo_vnl_autonomous_trk01,decide,stage_authority,"Volvo VNL Autonomous powered by the Aurora Driver in the documented DHL Supply Chain Texas deployment on Dallas-Houston and Fort Worth-El Paso lanes, with a safety driver present to monitor and ensure integration; shared Aurora Driver system lineage retained.",named_customer_deployment,https://www.volvoautonomoussolutions.com/en-en/news-and-insights/press-releases/2024/dec/volvo-begins-autonomous-operations-for-dhl-supply-chain-in-texas.html,2024-12-11,2026-08-19,"The system completes vehicle-motion decisions for the supported leg, but a safety driver routinely monitors and can protect the release of those decisions. Decide is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_volvo_vnl_autonomous_trk01_act_01,pta_volvo_vnl_autonomous_trk01,act,stage_authority,"Volvo VNL Autonomous powered by the Aurora Driver in the documented DHL Supply Chain Texas deployment on Dallas-Houston and Fort Worth-El Paso lanes, with a safety driver present to monitor and ensure integration; shared Aurora Driver system lineage retained.",named_customer_deployment,https://www.volvoautonomoussolutions.com/en-en/news-and-insights/press-releases/2024/dec/volvo-begins-autonomous-operations-for-dhl-supply-chain-in-texas.html,2024-12-11,2026-08-19,"The vehicle completes the autonomous driving action on the two lanes, but the safety driver is routinely present to monitor performance. Complete supported action with technical supervision is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gatik_driver_class7_trk01_acquire_01,pta_gatik_driver_class7_trk01,acquire,stage_authority,"Gatik Driver on Class 7 temperature-controlled box trucks in the documented Tyson Foods Northwest Arkansas plant-to-storage deployment, predetermined repeated short-haul routes, 18-hour operation, with an onboard safety driver initially present; do not substitute later generic Gatik driverless deployments for this exact refrigerated configuration.",named_customer_deployment,https://archive.gatik.ai/news/press-releases/tyson-foods-and-gatik-to-deploy-autonomous-trucks-in-northwest-arkansas-to-optimize-supply-chain-efficiency/,2023-09-06,2026-08-19,"Multiple sensor modalities complete road-input acquisition for the predetermined supported route, but a safety driver is routinely present to monitor the system and take control if required. Acquire is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gatik_driver_class7_trk01_interpret_01,pta_gatik_driver_class7_trk01,interpret,stage_authority,"Gatik Driver on Class 7 temperature-controlled box trucks in the documented Tyson Foods Northwest Arkansas plant-to-storage deployment, predetermined repeated short-haul routes, 18-hour operation, with an onboard safety driver initially present; do not substitute later generic Gatik driverless deployments for this exact refrigerated configuration.",named_customer_deployment,https://archive.gatik.ai/news/press-releases/tyson-foods-and-gatik-to-deploy-autonomous-trucks-in-northwest-arkansas-to-optimize-supply-chain-efficiency/,2023-09-06,2026-08-19,"The autonomous system completes road-environment interpretation for the bounded route, while an onboard safety driver routinely supervises and can intervene. Interpret is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gatik_driver_class7_trk01_decide_01,pta_gatik_driver_class7_trk01,decide,stage_authority,"Gatik Driver on Class 7 temperature-controlled box trucks in the documented Tyson Foods Northwest Arkansas plant-to-storage deployment, predetermined repeated short-haul routes, 18-hour operation, with an onboard safety driver initially present; do not substitute later generic Gatik driverless deployments for this exact refrigerated configuration.",named_customer_deployment,https://archive.gatik.ai/news/press-releases/tyson-foods-and-gatik-to-deploy-autonomous-trucks-in-northwest-arkansas-to-optimize-supply-chain-efficiency/,2023-09-06,2026-08-19,"Gatik Driver completes vehicle-motion decisions on the repeated route, but the routinely present safety driver can take control if required. Complete decisions with technical supervision support 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gatik_driver_class7_trk01_act_01,pta_gatik_driver_class7_trk01,act,stage_authority,"Gatik Driver on Class 7 temperature-controlled box trucks in the documented Tyson Foods Northwest Arkansas plant-to-storage deployment, predetermined repeated short-haul routes, 18-hour operation, with an onboard safety driver initially present; do not substitute later generic Gatik driverless deployments for this exact refrigerated configuration.",named_customer_deployment,https://archive.gatik.ai/news/press-releases/tyson-foods-and-gatik-to-deploy-autonomous-trucks-in-northwest-arkansas-to-optimize-supply-chain-efficiency/,2023-09-06,2026-08-19,"The truck completes the supported plant-to-storage driving action, but the named workflow routinely retains a safety driver to monitor and take control if required. Act is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_einride_autonomous_faas_trk01_acquire_01,pta_einride_autonomous_faas_trk01,acquire,stage_authority,"Einride autonomous vehicle/Freight Capacity as a Service in the named GE Appliances Selmer, Tennessee deployment: daily unmanned factory-to-warehouse shuttle, TaskWatch dock automation and Slip autonomous loading/unloading as actually integrated, private network, and onsite remote operator monitoring.",named_customer_deployment,https://www.einride.tech/press/first-fulltime-autonomous-operations,2023-11-13,2026-08-19,"TaskWatch AI cameras detect dock/vehicle readiness and the vehicle obtains route inputs for the supported shuttle, while an onsite remote operator routinely monitors the system. Complete supported acquisition with technical supervision is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_einride_autonomous_faas_trk01_interpret_01,pta_einride_autonomous_faas_trk01,interpret,stage_authority,"Einride autonomous vehicle/Freight Capacity as a Service in the named GE Appliances Selmer, Tennessee deployment: daily unmanned factory-to-warehouse shuttle, TaskWatch dock automation and Slip autonomous loading/unloading as actually integrated, private network, and onsite remote operator monitoring.",named_customer_deployment,https://www.einride.tech/press/first-fulltime-autonomous-operations,2023-11-13,2026-08-19,"The interoperable system completes vehicle/dock readiness interpretation for the fixed shuttle, while an onsite remote operator routinely monitors operation. Interpret is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_einride_autonomous_faas_trk01_decide_01,pta_einride_autonomous_faas_trk01,decide,stage_authority,"Einride autonomous vehicle/Freight Capacity as a Service in the named GE Appliances Selmer, Tennessee deployment: daily unmanned factory-to-warehouse shuttle, TaskWatch dock automation and Slip autonomous loading/unloading as actually integrated, private network, and onsite remote operator monitoring.",named_customer_deployment,https://www.einride.tech/press/first-fulltime-autonomous-operations,2023-11-13,2026-08-19,"The integrated cameras, dock controls, loading robot, and autonomous vehicle complete the machine decisions needed for the supported flow, while the onsite remote operator routinely monitors. Decide is 3.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_einride_autonomous_faas_trk01_act_01,pta_einride_autonomous_faas_trk01,act,stage_authority,"Einride autonomous vehicle/Freight Capacity as a Service in the named GE Appliances Selmer, Tennessee deployment: daily unmanned factory-to-warehouse shuttle, TaskWatch dock automation and Slip autonomous loading/unloading as actually integrated, private network, and onsite remote operator monitoring.",named_customer_deployment,https://www.einride.tech/press/first-fulltime-autonomous-operations,2023-11-13,2026-08-19,"In the named deployment, TaskWatch automates the dock, Slip autonomously loads/unloads, and the unmanned vehicle runs up to seven daily factory-to-warehouse shuttles. An onsite remote operator routinely monitors the vehicle, so the complete supported action is 3 rather than 4.",3,routine_review_or_approval,P3_deployment_or_independent_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19

