company_id,company_name,company_name_aliases,parent_company_id,company_description,company_website_url,company_founded_date,company_founded_date_precision,headquarters_country_code,headquarters_subdivision_code,company_status,company_status_date_assessed,company_source_url,company_source_access_date,catalog_status,catalog_source_count,catalog_source_files
khan_academy,Khan Academy,,,Khan Academy is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://www.khanacademy.org/,,unknown,US,,active,2026-08-19,https://support.khanacademy.org/hc/en-us/articles/14394953976333--Update-Introducing-Khanmigo-Khan-Academy-s-AI-Tool,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
kodiak_ai,Kodiak AI,,,Autonomous-vehicle technology company developing an AI-powered driver and modular hardware for trucking and other ground-transport applications.,https://kodiak.ai/,2018-04-01,month,US,US-CA,active,2026-08-19,https://kodiak.ai/company,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
legalon_technologies,"LegalOn Technologies, Inc.",,,Legal technology company offering AI contract review and legal workflow agents.,https://www.legalontech.com/,,unknown,,,active,2026-08-20,https://www.legalontech.com/,2026-08-20,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
lexisnexis,LexisNexis,,,LexisNexis is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://www.lexisnexis.com/,,unknown,US,,active,2026-08-19,https://www.lexisnexis.com/community/pressroom/b/news/posts/lexisnexis-launches-lexis-ai-a-generative-ai-solution-with-hallucination-free-linked-legal-citations,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
limbic,Limbic,,,Limbic is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://limbic.ai/,,unknown,GB,,active,2026-08-19,https://limbic.ai/blog/introducing-limbic-care,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
linkedin,LinkedIn,,microsoft,LinkedIn is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://www.linkedin.com/,,unknown,US,,active,2026-08-19,https://www.linkedin.com/business/talent/blog/talent-acquisition/introducing-hiring-assistant,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
luminance,Luminance,,,Luminance is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://www.luminance.com/,,unknown,GB,,active,2026-08-19,https://www.luminance.com/press/luminance-enhances-the-legal-industrys-only-100-ai-autonomous-contract-negotiation-tool-to-show-the-why-behind-every-decision-and-opens-it-to-the-entire-enterprise/,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
magicschool,MagicSchool,,,MagicSchool is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://www.magicschool.ai/,,unknown,US,,active,2026-08-19,https://www.magicschool.ai/blog-posts/magicschool-raises-2-4m-to-fight-teacher-burnout-using-artificial-intelligence,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
mark43,"Mark43, Inc.",,,"Public-safety software company offering cloud CAD, records management, analytics, and AI reporting.",https://mark43.com/,,unknown,,,active,2026-08-20,https://mark43.com/,2026-08-20,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
mendaera,Mendaera,,,"Medical technology company developing handheld robotics, real-time imaging, and guidance software for needle-based procedures.",https://www.mendaera.com/,2020-01-01,year,US,US-CA,active,2026-08-19,https://www.mendaera.com/about,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
microsoft,Microsoft,,,Microsoft is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://www.microsoft.com/,,unknown,US,,active,2026-08-19,https://www.microsoft.com/en-us/microsoft-365/blog/2023/09/21/announcing-microsoft-365-copilot-general-availability-and-microsoft-365-chat/,2026-08-19,frozen_lower_bound_not_saturated,2,research_staging/live_snapshot_20260820/company_general_info.csv|research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
microsoft_nuance,Microsoft (Nuance),,microsoft,"Microsoft healthcare AI business providing speech recognition, clinical documentation, and radiology reporting software.",https://www.nuance.com/,,unknown,,,active,2026-08-19,https://www.nuance.com/about-us/contact-us.html,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
mim_software_ge_healthcare,MIM Software (GE HealthCare),,,"GE HealthCare company providing vendor-neutral medical-imaging software for radiology, nuclear medicine, radiation oncology, and related specialties.",https://www.mimsoftware.com/,2003-01-01,year,US,US-OH,active,2026-08-19,https://www.mimsoftware.com/,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
mindbridge,MindBridge,,,"Financial risk intelligence company whose platform applies AI to identify errors, risks, and fraud in financial data.",https://www.mindbridge.ai/,2015-01-01,year,CA,CA-ON,active,2026-08-19,https://www.mindbridge.ai/company/,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
nobi_nv,Nobi NV,Nobi; Nobi Smart Lights,,"Nobi provides AI-enabled smart lights for fall detection, fall prevention, and caregiver notification.",https://www.nobi.life/,,unknown,BE,,active,2026-08-19,https://www.nobi.life/en/blog/news-3/nobi-debuts-ceiling-mounted-smart-light-at-ces-55,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
notion_labs,"Notion Labs, Inc.",,,Workspace software company offering Notion and Notion AI.,https://www.notion.com/,,unknown,,,active,2026-08-20,https://www.notion.com/,2026-08-20,frozen_lower_bound_not_saturated,2,research_staging/live_snapshot_20260820/company_general_info.csv|research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
okibo,Okibo,,,"Construction robotics company developing autonomous systems for painting, plastering, and drywall-finishing work.",https://okibo.com/,2018-01-01,year,,,active,2026-08-19,https://okibo.com/about-us/,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
openai,OpenAI,,,AI research and deployment company developing general-purpose models and products including ChatGPT and Codex.,https://openai.com/,2015-12-11,exact,US,US-CA,active,2026-08-19,https://openai.com/our-structure/,2026-08-19,frozen_lower_bound_not_saturated,2,research_staging/live_snapshot_20260820/company_general_info.csv|research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
openspace,OpenSpace,,,Construction technology company whose visual-intelligence platform turns captured jobsite imagery into project documentation and operational insights.,https://www.openspace.ai/,2017-01-01,year,US,US-CA,active,2026-08-19,https://www.openspace.ai/about/,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
philips,Philips,,,"Health technology company providing diagnostic imaging, image-guided therapy, patient monitoring, health informatics, and consumer-health products.",https://www.philips.com/,1891-05-15,exact,NL,NL-NH,active,2026-08-19,https://www.philips.com/a-w/about/our-history.html,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
procore,Procore,,,"Software company providing a cloud construction-management platform for owners, contractors, and project teams.",https://www.procore.com/,2002-01-01,year,US,US-CA,active,2026-08-19,https://www.procore.com/company,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
quorum,Quorum,,,Quorum is the provider of one or more verified first-wave AI products in this professional-occupations discovery batch.,https://www.quorum.us/,,unknown,US,,active,2026-08-19,https://www.quorum.us/blog/introducing-the-bill-tracker-agent-automate-policy-triage-and-risk-analysis/,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
qure_ai,Qure.ai,,,Health technology company using deep learning to support detection and management of diseases in medical images.,https://www.qure.ai/,2016-01-01,year,IN,IN-MH,active,2026-08-19,https://www.qure.ai/us/about-us,2026-08-19,verified_lower_bound_not_saturated,2,research_staging/live_snapshot_20260820/company_general_info.csv|research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
rad_ai,Rad AI,,,"Healthcare AI company developing radiology reporting, workflow automation, and patient follow-up software.",https://www.radai.com/,2018-02-01,month,,,active,2026-08-19,https://www.radai.com/about,2026-08-19,live_calibration,1,research_staging/live_snapshot_20260820/company_general_info.csv
aidoc,Aidoc,,,Provider of 5 identity-adjudicated radiology AI products in the P1 discovery batch.,https://www.aidoc.com/,,unknown,,,active,2026-08-20,https://www.aidoc.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
algomedica,AlgoMedica,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://www.algomedica.com/,,unknown,,,active,2026-08-20,https://www.algomedica.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
amcad_biomed,AmCAD BioMed,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://www.amcadbiomed.com/,,unknown,,,active,2026-08-20,https://www.amcadbiomed.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
avicenna_ai,Avicenna.AI,,,Provider of 5 identity-adjudicated radiology AI products in the P1 discovery batch.,https://avicenna.ai/,,unknown,,,active,2026-08-20,https://avicenna.ai/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
behold_ai,Behold.ai,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://www.behold.ai/,,unknown,,,active,2026-08-20,https://www.behold.ai/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
brainomix,Brainomix,,,Provider of 3 identity-adjudicated radiology AI products in the P1 discovery batch.,https://www.brainomix.com/,,unknown,,,active,2026-08-20,https://www.brainomix.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
combinostics,Combinostics,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://www.combinostics.com/,,unknown,,,active,2026-08-20,https://www.combinostics.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
coreline_soft,Coreline Soft,,,Provider of 2 identity-adjudicated radiology AI products in the P1 discovery batch.,https://www.corelinesoft.com/,,unknown,,,active,2026-08-20,https://www.corelinesoft.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
cortechs_ai,Cortechs.ai,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://www.cortechs.ai/,,unknown,,,active,2026-08-20,https://www.cortechs.ai/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
icad,iCAD,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://www.icadmed.com/,,unknown,,,active,2026-08-20,https://www.icadmed.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
icometrix,icometrix,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://www.icometrix.com/,,unknown,,,active,2026-08-20,https://www.icometrix.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
imaging_biometrics,Imaging Biometrics,,,Provider of 1 identity-adjudicated radiology AI product in the P1 discovery batch.,https://imagingbiometrics.com/,,unknown,,,active,2026-08-20,https://imagingbiometrics.com/,2026-08-20,verified_lower_bound_not_saturated,1,research_staging/radiology_product_census/p1_inventory_staging_v0_1_20260820/company_general_info_staging_v0_1.csv
